score: 2506.0, reward: 20.0, states: 1506, train_cnt: 7, mutation_cnt: 0
score: 2464.0162037037035, reward: 19.480324074074073, states: 1490, train_cnt: 8, mutation_cnt: 1
score: 2684.509259259259, reward: 19.310185185185187, states: 1719, train_cnt: 8, mutation_cnt: 1
score: 2333.166666666667, reward: 14.583333333333334, states: 1604, train_cnt: 8, mutation_cnt: 2
score: 2439.0, reward: 20.0, states: 1439, train_cnt: 8, mutation_cnt: 0
score: 2492.284722222222, reward: 19.725694444444443, states: 1506, train_cnt: 8, mutation_cnt: 0
score: 2536.0, reward: 20.0, states: 1536, train_cnt: 8, mutation_cnt: 1
score: 2435.0, reward: 20.0, states: 1435, train_cnt: 8, mutation_cnt: 0
score: 2429.4421296296296, reward: 19.74884259259259, states: 1442, train_cnt: 8, mutation_cnt: 1
score: 2478.321759259259, reward: 18.966435185185187, states: 1530, train_cnt: 8, mutation_cnt: 1
score: 2433.0, reward: 20.0, states: 1433, train_cnt: 8, mutation_cnt: 0
score: 2489.152777777778, reward: 19.743055555555554, states: 1502, train_cnt: 8, mutation_cnt: 0
score: 2471.0, reward: 20.0, states: 1471, train_cnt: 9, mutation_cnt: 1
score: 2446.712962962963, reward: 18.63425925925926, states: 1515, train_cnt: 9, mutation_cnt: 2
score: 2507.027777777778, reward: 18.680555555555554, states: 1573, train_cnt: 9, mutation_cnt: 2
score: 2437.0, reward: 20.0, states: 1437, train_cnt: 9, mutation_cnt: 0
score: 2499.0, reward: 20.0, states: 1499, train_cnt: 9, mutation_cnt: 0
score: 2555.0, reward: 20.0, states: 1555, train_cnt: 9, mutation_cnt: 1
score: 2433.0, reward: 20.0, states: 1433, train_cnt: 9, mutation_cnt: 0
score: 2469.7314814814818, reward: 19.75462962962963, states: 1482, train_cnt: 9, mutation_cnt: 1
score: 2491.863425925926, reward: 19.73726851851852, states: 1505, train_cnt: 9, mutation_cnt: 1
score: 2409.0, reward: 20.0, states: 1409, train_cnt: 9, mutation_cnt: 0
score: 2482.5694444444443, reward: 19.45138888888889, states: 1510, train_cnt: 9, mutation_cnt: 0
score: 2500.178240740741, reward: 16.783564814814813, states: 1661, train_cnt: 9, mutation_cnt: 1
score: 2426.7013888888887, reward: 19.434027777777775, states: 1455, train_cnt: 10, mutation_cnt: 2
score: 2605.0, reward: 20.0, states: 1605, train_cnt: 10, mutation_cnt: 2
score: 2436.0, reward: 20.0, states: 1436, train_cnt: 10, mutation_cnt: 0
score: 2515.0, reward: 20.0, states: 1515, train_cnt: 10, mutation_cnt: 0
score: 2553.0, reward: 20.0, states: 1553, train_cnt: 10, mutation_cnt: 1
score: 2450.0, reward: 20.0, states: 1450, train_cnt: 10, mutation_cnt: 0
score: 2430.3009259259256, reward: 19.206018518518515, states: 1470, train_cnt: 10, mutation_cnt: 1
score: 2497.152777777778, reward: 19.743055555555557, states: 1510, train_cnt: 10, mutation_cnt: 1
score: 2420.0, reward: 20.0, states: 1420, train_cnt: 10, mutation_cnt: 0
score: 2481.726851851852, reward: 19.474537037037038, states: 1508, train_cnt: 10, mutation_cnt: 1
